OSEBX,Last,High,Low,Official turnover (NOK)
25.05.04,189.3608,189.7681,188.9108,"2,519,329,976.00"
26.05.04,190.8309,191.213,189.3608,"2,051,032,903.00"
27.05.04,191.2394,192.1321,190.8309,"1,753,959,733.00"
28.05.04,191.6378,191.6413,190.4185,"2,090,777,493.00"
01.06.04,192.385,192.4234,191.2761,"1,916,792,648.00"
02.06.04,193.0941,193.8505,192.385,"2,808,717,968.00"
03.06.04,192.4795,193.0941,191.7697,"1,813,421,737.00"
04.06.04,193.1705,193.836,192.2387,"1,787,515,386.00"
07.06.04,194.8533,194.8883,193.1705,"1,508,404,681.00"
08.06.04,196.3157,196.3974,194.5998,"2,175,484,727.00"
09.06.04,195.9263,196.7778,195.7801,"2,184,133,295.00"
10.06.04,195.8544,195.9729,195.0704,"1,484,211,536.00"
11.06.04,196.8411,196.9301,195.0018,"1,894,795,913.00"
14.06.04,195.4322,196.8411,195.1618,"1,441,059,132.00"
15.06.04,195.7995,196.0963,195.0754,"2,479,188,823.00"
16.06.04,196.995,198.118,195.7995,"2,681,498,972.00"
17.06.04,199.0613,199.531,196.995,"2,048,851,265.00"
18.06.04,201.9585,201.9585,199.0481,"2,586,924,725.00"
21.06.04,201.0287,202.7516,200.4893,"1,759,165,443.00"
22.06.04,200.1328,201.0287,199.1572,"1,976,322,742.00"
23.06.04,201.8925,201.9074,200.06,"2,719,039,526.00"
24.06.04,203.2297,203.7178,201.8925,"2,620,991,951.00"
25.06.04,204.6415,204.6889,202.9834,"1,595,428,591.00"
28.06.04,203.6997,205.1354,203.6523,"2,095,089,322.00"
29.06.04,204.1936,204.3182,202.783,"2,112,482,303.00"
30.06.04,204.5452,205.1777,204.0107,"2,590,987,130.00"
01.07.04,206.1017,206.1214,204.5452,"2,422,859,357.00"
02.07.04,203.6109,206.1017,203.6109,"2,565,657,770.00"
05.07.04,204.3507,204.4137,203.4309,"1,205,534,332.00"
06.07.04,204.5946,205.2127,204.3006,"1,688,165,725.00"
07.07.04,202.1507,204.6773,201.9174,"12,491,847,939.00"
08.07.04,202.1339,202.2038,201.1374,"1,933,551,860.00"
09.07.04,202.2679,202.5081,201.0644,"2,451,956,924.00"
12.07.04,201.1201,202.2901,200.7112,"1,475,035,809.00"
13.07.04,201.8887,201.922,200.8548,"1,946,988,506.00"
14.07.04,200.816,201.8887,200.482,"1,998,395,666.00"
15.07.04,201.4119,201.9478,200.7872,"2,075,224,847.00"
16.07.04,200.9853,202.0226,200.9304,"2,462,852,794.00"
19.07.04,198.7024,200.9853,198.6731,"1,435,697,430.00"
20.07.04,198.3398,198.79,197.7511,"2,016,440,754.00"
21.07.04,199.8801,200.1539,198.3398,"1,893,601,666.00"
22.07.04,198.2182,199.8801,197.9786,"1,942,748,076.00"
23.07.04,198.9783,199.769,198.2182,"2,075,456,892.00"
26.07.04,198.0784,199.5297,198.0201,"1,466,954,312.00"
27.07.04,198.6316,198.6754,197.5275,"1,632,764,574.00"
28.07.04,200.1288,200.2894,198.6316,"2,277,931,028.00"
29.07.04,202.0743,202.3042,199.7992,"2,398,742,732.00"
30.07.04,201.7077,202.5264,201.5793,"2,009,652,635.00"
02.08.04,202.9424,202.9496,200.7236,"1,564,342,383.00"
03.08.04,204.1928,204.4461,202.8995,"3,156,912,745.00"
04.08.04,203.1354,204.1974,202.7042,"1,941,127,730.00"
05.08.04,200.93,203.1631,200.8898,"2,053,995,866.00"
06.08.04,196.4801,200.93,196.4431,"2,260,566,558.00"
09.08.04,194.7014,196.4801,194.6944,"1,656,912,756.00"
10.08.04,196.4654,196.6674,194.6977,"1,920,427,196.00"
11.08.04,194.245,196.4654,194.2318,"1,630,421,586.00"
12.08.04,196.0554,197.6745,194.245,"2,748,912,475.00"
13.08.04,197.673,197.7616,195.7834,"1,965,324,060.00"
16.08.04,198.2348,198.5611,197.4167,"2,205,938,175.00"
17.08.04,200.3095,200.4722,197.9937,"2,657,092,568.00"
18.08.04,199.5843,200.3095,198.6941,"2,241,808,035.00"
19.08.04,200.7752,200.7837,199.5843,"2,706,084,366.00"
20.08.04,200.9719,201.0631,199.9972,"2,391,406,933.00"
23.08.04,202.8561,203.501,200.8766,"2,495,835,116.00"
24.08.04,203.0083,203.6062,201.9933,"2,914,834,371.00"
25.08.04,203.2538,203.7635,202.0472,"2,730,362,450.00"
26.08.04,204.2424,204.803,203.2538,"2,473,061,014.00"
27.08.04,204.5989,205.3828,204.1835,"2,225,053,867.00"
30.08.04,205.2079,205.5971,204.1388,"1,356,369,399.00"
31.08.04,203.7006,205.2079,203.6226,"2,736,165,459.00"
01.09.04,204.8492,205.2964,203.7006,"2,596,163,009.00"
02.09.04,207.5107,208.3173,204.8492,"4,293,463,875.00"
03.09.04,208.4462,208.6218,207.2892,"3,414,041,039.00"
06.09.04,208.5757,209.5403,208.4462,"2,411,351,475.00"
07.09.04,207.8881,208.5757,207.2254,"2,808,151,517.00"
08.09.04,206.967,208.1109,206.9592,"2,383,676,600.00"
09.09.04,207.3579,207.3612,205.969,"2,524,812,356.00"
10.09.04,207.8744,208.1756,207.0578,"2,952,013,689.00"
13.09.04,207.8746,208.5003,207.4233,"1,985,998,286.00"
14.09.04,208.633,208.6893,207.5703,"2,470,235,453.00"
15.09.04,209.7553,210.6333,208.633,"4,011,822,303.00"
16.09.04,212.1189,212.1396,209.7553,"2,893,950,853.00"
17.09.04,214.0154,214.6493,212.1189,"3,578,672,755.00"
20.09.04,212.946,214.8326,212.6779,"2,693,150,870.00"
21.09.04,214.5298,214.6076,212.8386,"3,148,639,714.00"
22.09.04,214.5842,216.5901,214.4311,"3,951,734,009.00"
23.09.04,215.3568,215.5871,214.3527,"3,992,649,340.00"
24.09.04,216.9877,216.9887,215.3568,"3,420,640,728.00"
27.09.04,218.1346,218.1411,216.9877,"3,121,890,198.00"
28.09.04,218.9025,219.4728,218.0931,"3,980,118,349.00"
29.09.04,218.9735,220.7414,218.7152,"3,438,307,846.00"
30.09.04,219.3107,220.0375,218.7446,"3,377,375,278.00"
01.10.04,223.187,223.187,219.3107,"3,224,775,274.00"
04.10.04,226.6624,226.6635,223.187,"3,148,159,954.00"
05.10.04,226.455,227.5227,225.682,"3,663,616,568.00"
06.10.04,226.0218,226.6188,224.7436,"3,626,154,274.00"
07.10.04,228.0228,228.5455,225.9145,"4,207,932,061.00"
08.10.04,227.0509,228.0228,225.523,"3,615,926,744.00"
11.10.04,225.4972,227.50,225.4462,"2,725,017,812.00"
12.10.04,222.7783,225.4972,222.7631,"3,462,657,563.00"
13.10.04,222.107,224.4669,221.4076,"3,912,208,564.00"
14.10.04,219.2048,222.107,218.8551,"4,334,865,671.00"
15.10.04,217.4205,219.7342,217.353,"3,547,087,929.00"
18.10.04,219.5756,219.6636,216.8459,"2,519,056,638.00"
19.10.04,220.1932,221.2465,219.5756,"3,014,407,192.00"
20.10.04,217.075,220.1932,216.3622,"2,920,841,058.00"
21.10.04,220.4745,,,"3,647,820,466.00"
22.10.04,221.8683,222.3799,219.8288,"3,274,409,907.00"
25.10.04,217.7996,221.8683,217.6725,"2,166,167,400.00"
26.10.04,215.1451,218.3742,215.0369,"2,919,279,343.00"
27.10.04,214.6982,216.5831,214.6982,"3,526,193,114.00"
28.10.04,213.7072,216.0461,212.4884,"4,777,704,897.00"
29.10.04,213.4776,214.0736,212.4589,"3,787,472,572.00"
01.11.04,215.1749,215.3841,213.2628,"2,581,461,411.00"
02.11.04,216.3351,216.3779,214.7729,"3,104,479,481.00"
03.11.04,218.1951,219.2916,216.3351,"3,911,778,320.00"
04.11.04,217.4181,218.6775,216.98,"3,643,720,361.00"
05.11.04,220.1219,220.2917,217.3917,"3,926,500,914.00"
08.11.04,221.077,221.3371,219.0562,"2,932,579,995.00"
09.11.04,221.0984,221.7066,220.6997,"3,218,700,953.00"
10.11.04,219.3579,221.3845,219.2365,"3,656,218,299.00"
11.11.04,219.7456,220.7923,219.2989,"3,321,658,831.00"
12.11.04,220.8196,220.8578,219.7456,"3,696,165,306.00"
15.11.04,221.3498,222.3156,220.8196,"3,008,591,673.00"
16.11.04,220.1443,221.5513,220.1367,"3,531,816,112.00"
17.11.04,222.7976,222.805,220.1291,"3,371,621,569.00"
18.11.04,224.3066,224.3501,222.679,"3,591,546,455.00"
19.11.04,226.1134,226.1283,224.3066,"3,607,106,784.00"
22.11.04,225.5094,226.1288,224.4732,"2,616,012,885.00"
23.11.04,228.3357,229.1795,225.5094,"4,373,980,045.00"
24.11.04,228.6515,228.9394,228.0367,"3,763,395,458.00"
25.11.04,230.3306,231.619,228.6304,"3,416,951,735.00"
26.11.04,230.6702,230.8923,229.8308,"1,915,799,675.00"
29.11.04,232.4254,232.8221,230.6702,"3,382,852,394.00"
30.11.04,232.4268,232.4862,231.0371,"3,654,534,603.00"
01.12.04,233.2402,233.3051,231.7786,"3,492,608,962.00"
02.12.04,229.4063,233.2575,229.4063,"4,997,155,855.00"
03.12.04,227.284,229.5364,226.5631,"4,236,514,166.00"
06.12.04,228.3884,228.3884,226.1882,"2,918,457,171.00"
07.12.04,230.4903,230.4911,228.3417,"3,515,130,069.00"
08.12.04,227.1748,230.4903,226.4182,"4,867,704,274.00"
09.12.04,228.0878,228.6263,226.7771,"4,095,090,515.00"
10.12.04,229.4838,229.9163,228.0878,"4,724,304,747.00"
13.12.04,229.0782,229.7044,227.9418,"3,545,339,413.00"
14.12.04,230.5216,230.5657,228.9808,"3,678,952,104.00"
15.12.04,231.201,232.2751,230.2598,"4,127,849,891.00"
16.12.04,231.8873,232.6866,231.0056,"4,768,525,738.00"
17.12.04,230.6504,232.8706,230.2715,"3,091,337,691.00"
20.12.04,234.355,234.3576,230.6504,"2,862,557,812.00"
21.12.04,236.7573,236.8556,234.0456,"3,846,256,733.00"
22.12.04,236.6637,237.0665,235.9268,"2,549,928,643.00"
23.12.04,236.9398,237.0592,235.4665,"2,081,279,114.00"
27.12.04,237.9881,238.2549,236.4575,"1,136,766,797.00"
28.12.04,236.6057,237.9911,236.0186,"1,185,452,895.00"
29.12.04,236.7008,237.4408,236.0845,"1,645,538,737.00"
30.12.04,236.7032,237.7652,236.6472,"1,802,452,422.00"
03.01.05,238.1031,239.0488,236.7032,"1,915,381,943.00"
04.01.05,236.985,238.159,235.9217,"3,276,242,028.00"
05.01.05,233.9439,237.0018,231.8173,"3,248,211,531.00"
06.01.05,235.055,235.8143,233.7051,"3,899,568,435.00"
07.01.05,236.8713,237.9039,235.055,"4,087,939,452.00"
10.01.05,238.708,238.708,236.756,"2,803,970,501.00"
11.01.05,237.3789,238.8262,236.7701,"2,986,154,773.00"
12.01.05,236.44,237.7675,236.0138,"2,899,420,471.00"
13.01.05,238.3035,238.5614,236.44,"3,417,737,987.00"
14.01.05,240.0353,240.2516,238.2956,"4,496,133,683.00"
17.01.05,242.4501,242.6015,240.0075,"3,218,901,510.00"
18.01.05,242.8935,243.4996,242.1735,"4,452,210,891.00"
19.01.05,242.4625,244.3533,242.0191,"4,267,871,572.00"
20.01.05,239.7051,242.4705,239.686,"3,388,305,660.00"
21.01.05,241.4922,241.9975,239.6981,"3,325,917,854.00"
24.01.05,240.4795,241.5992,240.3643,"3,019,744,520.00"
25.01.05,243.1833,243.3424,240.3389,"4,921,119,146.00"
26.01.05,242.5794,243.837,242.3632,"3,535,592,684.00"
27.01.05,242.8847,243.8439,242.5309,"3,673,577,416.00"
28.01.05,242.0492,243.8508,241.8669,"3,481,473,794.00"
31.01.05,242.4726,243.3661,242.0492,"3,477,924,003.00"
01.02.05,244.581,245.1099,242.4726,"4,346,762,957.00"
02.02.05,246.8348,247.4997,244.581,"4,959,085,980.00"
03.02.05,246.8707,248.2072,246.6013,"3,774,499,467.00"
04.02.05,249.4192,249.5595,246.797,"3,959,389,935.00"
07.02.05,252.8038,252.9312,249.4192,"4,023,900,407.00"
08.02.05,250.5577,252.8038,249.725,"3,940,798,094.00"
09.02.05,250.9572,251.8859,249.7952,"4,079,020,055.00"
10.02.05,251.7266,251.7717,250.213,"3,499,649,731.00"
11.02.05,253.5757,254.5048,251.7266,"5,102,225,885.00"
14.02.05,253.8297,254.2279,252.9062,"2,737,646,566.00"
15.02.05,255.1813,255.2949,253.0826,"4,319,710,017.00"
16.02.05,253.483,255.2933,252.3044,"7,600,403,410.00"
17.02.05,255.5972,255.9643,253.4687,"5,059,063,880.00"
18.02.05,253.3553,255.5972,253.2501,"3,782,918,458.00"
21.02.05,254.5227,254.8605,253.3553,"3,122,518,616.00"
22.02.05,253.2505,254.5227,252.4797,"3,714,547,131.00"
23.02.05,253.0923,253.2505,251.1799,"5,310,565,323.00"
24.02.05,256.6861,256.7811,253.0923,"4,250,184,460.00"
25.02.05,258.9272,260.0166,256.6861,"4,480,652,856.00"
28.02.05,260.0561,261.1089,258.8874,"5,360,705,794.00"
01.03.05,260.0176,260.7615,259.8271,"4,055,922,038.00"
02.03.05,258.1609,260.1389,257.5458,"4,904,355,387.00"
03.03.05,261.0932,261.1446,258.148,"5,158,082,992.00"
04.03.05,263.8011,263.9307,260.9901,"5,019,749,510.00"
07.03.05,263.1662,265.1879,263.0726,"3,544,949,804.00"
08.03.05,262.0597,263.3159,261.3857,"2,916,220,407.00"
09.03.05,261.4059,263.7726,260.8746,"4,447,991,720.00"
10.03.05,258.4742,261.4059,257.6584,"4,263,938,847.00"
11.03.05,259.2661,260.1858,258.4173,"2,977,143,277.00"
14.03.05,258.6054,260.2175,258.5847,"2,416,853,815.00"
15.03.05,259.6912,261.0764,258.6015,"3,496,753,735.00"
16.03.05,257.4552,259.8211,257.2222,"4,351,504,755.00"
17.03.05,261.7382,261.768,257.312,"5,139,007,182.00"
18.03.05,261.2753,262.3386,260.7947,"3,652,879,007.00"
21.03.05,260.8371,262.4313,260.7709,"2,306,390,629.00"
22.03.05,259.8986,260.8371,258.9931,"2,441,446,239.00"
23.03.05,256.3088,259.8986,255.9825,"2,214,082,639.00"
29.03.05,255.9849,256.3547,254.7803,"4,320,120,681.00"
30.03.05,253.5857,255.9929,253.0533,"3,436,701,415.00"
31.03.05,256.2748,256.343,253.5857,"4,700,838,365.00"
01.04.05,258.3555,258.4883,256.2012,"4,219,858,750.00"
04.04.05,260.8478,260.9486,258.0992,"3,929,570,227.00"
05.04.05,261.2549,261.6753,260.5077,"3,711,567,048.00"
06.04.05,262.1243,262.2467,260.5659,"3,539,085,510.00"
07.04.05,263.9379,264.5797,262.1178,"4,014,612,244.00"
08.04.05,264.1953,265.1697,263.9379,"3,768,295,691.00"
11.04.05,262.8484,264.328,262.7702,"3,541,396,446.00"
12.04.05,263.2819,264.2165,262.7295,"2,852,774,420.00"
13.04.05,263.7151,264.3021,263.2317,"3,530,015,013.00"
14.04.05,262.7422,263.7538,261.3569,"3,605,878,003.00"
15.04.05,257.2437,262.7422,256.8358,"4,337,060,472.00"
18.04.05,249.4311,257.2437,246.2021,"5,124,427,796.00"
19.04.05,251.4076,251.7732,249.4181,"3,777,501,320.00"
20.04.05,252.0813,254.6516,251.4076,"3,359,856,268.00"
21.04.05,252.8699,252.9602,251.3792,"2,948,141,266.00"
22.04.05,255.0693,255.494,252.8132,"3,449,888,884.00"
25.04.05,256.3207,256.4735,254.7961,"2,822,200,391.00"
26.04.05,252.8937,256.9305,252.8524,"3,539,218,933.00"
27.04.05,245.839,252.8937,245.6701,"4,339,852,516.00"
28.04.05,242.6935,246.47,241.9804,"4,760,468,314.00"
29.04.05,243.5342,243.9721,242.1091,"3,976,367,575.00"
02.05.05,245.1682,245.5011,243.5342,"1,948,901,099.00"
03.05.05,246.3565,246.6737,244.9595,"3,511,666,351.00"
04.05.05,245.856,247.4811,245.1459,"4,041,518,480.00"
06.05.05,251.5167,251.5274,245.856,"3,815,141,175.00"
09.05.05,253.4676,253.8521,250.843,"3,510,011,401.00"
10.05.05,252.2423,254.9393,251.7209,"4,361,558,177.00"
11.05.05,252.5534,252.6555,251.1677,"3,338,966,701.00"
12.05.05,252.5256,253.5897,251.7527,"3,635,257,480.00"
13.05.05,248.8626,252.5256,248.7748,"4,412,448,008.00"
18.05.05,251.9864,251.9883,248.8626,"4,272,733,909.00"
19.05.05,253.5724,254.2612,251.8498,"4,187,608,699.00"
20.05.05,255.2902,255.6475,253.3338,"3,050,416,949.00"
23.05.05,254.4223,255.3277,254.3982,"2,718,836,958.00"
24.05.05,255.6664,256.8711,254.4223,"3,708,995,431.00"
25.05.05,255.4553,256.719,255.3136,"3,166,280,588.00"
26.05.05,258.6111,258.6584,255.4197,"3,318,295,704.00"
27.05.05,259.0071,259.9448,258.3473,"3,020,493,244.00"
30.05.05,260.1755,260.3282,258.7334,"1,985,305,106.00"
31.05.05,258.3722,260.1755,258.3029,"4,201,617,706.00"
01.06.05,261.7906,262.5023,258.3598,"4,083,585,966.00"
02.06.05,263.1722,264.0871,261.7906,"3,969,278,437.00"
03.06.05,262.539,264.8529,261.9644,"3,882,769,630.00"
06.06.05,262.5758,263.5586,258.0629,"2,350,129,310.00"
07.06.05,264.2406,264.389,262.5758,"2,961,012,296.00"
08.06.05,267.0647,267.3385,263.848,"4,249,934,038.00"
